1716822053.624874, start program
1716822073.492709, load data
1716822073.593972, finish loading data
1716822074.009494, save model
1716822074.074581, done save model
1716822074.074689, start epoch 0
1716822074.074749, start phase train
1716822109.628665, start phase val
1716822111.727665, start epoch 1
1716822111.727839, start phase train
1716822146.838709, start phase val
1716822148.898188, start epoch 2
1716822148.898336, start phase train
1716822184.119666, start phase val
1716822186.250733, end
