1716821272.560090, start program
1716821294.532094, load data
1716821294.631145, finish loading data
1716821295.041598, save model
1716821295.107715, done save model
1716821295.107816, start epoch 0
1716821295.107880, start phase train
1716821330.391057, start phase val
1716821332.458245, start epoch 1
1716821332.458410, start phase train
1716821367.708908, start phase val
1716821369.852312, start epoch 2
1716821369.852474, start phase train
1716821405.075447, start phase val
1716821406.961087, end
