1716821470.488406, start program
1716821486.162524, load data
1716821486.266848, finish loading data
1716821486.675548, save model
1716821486.740698, done save model
1716821486.740800, start epoch 0
1716821486.740862, start phase train
1716821522.113662, start phase val
1716821524.196567, start epoch 1
1716821524.196770, start phase train
1716821559.382343, start phase val
1716821561.478573, start epoch 2
1716821561.478739, start phase train
1716821596.591649, start phase val
1716821598.626634, end
