1716820297.439397, start program
1716820315.488293, load data
1716820315.586388, finish loading data
1716820316.089669, save model
1716820316.157574, done save model
1716820316.157677, start epoch 0
1716820316.157737, start phase train
1716820351.671020, start phase val
1716820353.698310, start epoch 1
1716820353.698461, start phase train
1716820388.850190, start phase val
1716820390.973845, start epoch 2
1716820390.974079, start phase train
1716820426.257349, start phase val
1716820428.413610, end
